"asset_key","game_number","game_id","display_name","category","platforms","asset_type","size","output_path","prompt_policy","generation_status","review_status","source_generated_image"
"0097_thumb_dredge","97","dredge","DREDGE","Simulation","PC","thumbnail","488x256","Assets/Thumbs/dredge_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_0c9dfb3baccf0c2d016a2eeb9965688191bab76a66fce7b029.png"
"0097_hero_dredge","97","dredge","DREDGE","Simulation","PC","hero","1380x280","Assets/Heroes/dredge_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_0c9dfb3baccf0c2d016a2eebe6ebcc819188a814e68107b690.png"
"0098_icon_duke_nukem_3d_atomic_edition","98","duke_nukem_3d_atomic_edition","Duke Nukem 3D: Atomic Edition","Shooter","PC","icon","256x256","Assets/duke_nukem_3d_atomic_edition.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0098_thumb_duke_nukem_3d_atomic_edition","98","duke_nukem_3d_atomic_edition","Duke Nukem 3D: Atomic Edition","Shooter","PC","thumbnail","488x256","Assets/Thumbs/duke_nukem_3d_atomic_edition_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0098_hero_duke_nukem_3d_atomic_edition","98","duke_nukem_3d_atomic_edition","Duke Nukem 3D: Atomic Edition","Shooter","PC","hero","1380x280","Assets/Heroes/duke_nukem_3d_atomic_edition_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0099_icon_dungeon_clawler","99","dungeon_clawler","Dungeon Clawler","Roguelike","PC","icon","256x256","Assets/dungeon_clawler.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0099_thumb_dungeon_clawler","99","dungeon_clawler","Dungeon Clawler","Roguelike","PC","thumbnail","488x256","Assets/Thumbs/dungeon_clawler_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0099_hero_dungeon_clawler","99","dungeon_clawler","Dungeon Clawler","Roguelike","PC","hero","1380x280","Assets/Heroes/dungeon_clawler_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0100_icon_earthbound","100","earthbound","EarthBound","RPG","SNES","icon","256x256","Assets/earthbound.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0100_thumb_earthbound","100","earthbound","EarthBound","RPG","SNES","thumbnail","488x256","Assets/Thumbs/earthbound_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0100_hero_earthbound","100","earthbound","EarthBound","RPG","SNES","hero","1380x280","Assets/Heroes/earthbound_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0101_icon_ender_lilies_quietus_of_the_knights","101","ender_lilies_quietus_of_the_knights","Ender Lilies: Quietus of the Knights","Action RPG","PC","icon","256x256","Assets/ender_lilies_quietus_of_the_knights.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0101_thumb_ender_lilies_quietus_of_the_knights","101","ender_lilies_quietus_of_the_knights","Ender Lilies: Quietus of the Knights","Action RPG","PC","thumbnail","488x256","Assets/Thumbs/ender_lilies_quietus_of_the_knights_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0101_hero_ender_lilies_quietus_of_the_knights","101","ender_lilies_quietus_of_the_knights","Ender Lilies: Quietus of the Knights","Action RPG","PC","hero","1380x280","Assets/Heroes/ender_lilies_quietus_of_the_knights_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0102_icon_enter_the_gungeon","102","enter_the_gungeon","Enter the Gungeon","Shooter","PC","icon","256x256","Assets/enter_the_gungeon.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0102_thumb_enter_the_gungeon","102","enter_the_gungeon","Enter the Gungeon","Shooter","PC","thumbnail","488x256","Assets/Thumbs/enter_the_gungeon_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0102_hero_enter_the_gungeon","102","enter_the_gungeon","Enter the Gungeon","Shooter","PC","hero","1380x280","Assets/Heroes/enter_the_gungeon_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0103_icon_everhood_2","103","everhood_2","Everhood 2","Indie","PC","icon","256x256","Assets/everhood_2.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0103_thumb_everhood_2","103","everhood_2","Everhood 2","Indie","PC","thumbnail","488x256","Assets/Thumbs/everhood_2_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0103_hero_everhood_2","103","everhood_2","Everhood 2","Indie","PC","hero","1380x280","Assets/Heroes/everhood_2_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0104_icon_factorio","104","factorio","Factorio","Strategy","PC","icon","256x256","Assets/factorio.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0104_thumb_factorio","104","factorio","Factorio","Strategy","PC","thumbnail","488x256","Assets/Thumbs/factorio_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0104_hero_factorio","104","factorio","Factorio","Strategy","PC","hero","1380x280","Assets/Heroes/factorio_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0105_icon_factorio_space_age_without_space","105","factorio_space_age_without_space","Factorio Space Age Without Space","Strategy","PC","icon","256x256","Assets/factorio_space_age_without_space.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0105_thumb_factorio_space_age_without_space","105","factorio_space_age_without_space","Factorio Space Age Without Space","Strategy","PC","thumbnail","488x256","Assets/Thumbs/factorio_space_age_without_space_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0105_hero_factorio_space_age_without_space","105","factorio_space_age_without_space","Factorio Space Age Without Space","Strategy","PC","hero","1380x280","Assets/Heroes/factorio_space_age_without_space_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0106_icon_faxanadu","106","faxanadu","Faxanadu","Console Game","NES","icon","256x256","Assets/faxanadu.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0106_thumb_faxanadu","106","faxanadu","Faxanadu","Console Game","NES","thumbnail","488x256","Assets/Thumbs/faxanadu_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0106_hero_faxanadu","106","faxanadu","Faxanadu","Console Game","NES","hero","1380x280","Assets/Heroes/faxanadu_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0107_icon_final_fantasy","107","final_fantasy","Final Fantasy","RPG","NES","icon","256x256","Assets/final_fantasy.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0107_thumb_final_fantasy","107","final_fantasy","Final Fantasy","RPG","NES","thumbnail","488x256","Assets/Thumbs/final_fantasy_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0107_hero_final_fantasy","107","final_fantasy","Final Fantasy","RPG","NES","hero","1380x280","Assets/Heroes/final_fantasy_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0108_icon_final_fantasy_iv","108","final_fantasy_iv","Final Fantasy IV","RPG","SNES","icon","256x256","Assets/final_fantasy_iv.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0108_thumb_final_fantasy_iv","108","final_fantasy_iv","Final Fantasy IV","RPG","SNES","thumbnail","488x256","Assets/Thumbs/final_fantasy_iv_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0108_hero_final_fantasy_iv","108","final_fantasy_iv","Final Fantasy IV","RPG","SNES","hero","1380x280","Assets/Heroes/final_fantasy_iv_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0109_icon_final_fantasy_vi","109","final_fantasy_vi","Final Fantasy VI","RPG","SNES","icon","256x256","Assets/final_fantasy_vi.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0109_thumb_final_fantasy_vi","109","final_fantasy_vi","Final Fantasy VI","RPG","SNES","thumbnail","488x256","Assets/Thumbs/final_fantasy_vi_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0109_hero_final_fantasy_vi","109","final_fantasy_vi","Final Fantasy VI","RPG","SNES","hero","1380x280","Assets/Heroes/final_fantasy_vi_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0110_icon_final_fantasy_xii_open_world","110","final_fantasy_xii_open_world","Final Fantasy XII: Open World","RPG","PC","icon","256x256","Assets/final_fantasy_xii_open_world.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0110_thumb_final_fantasy_xii_open_world","110","final_fantasy_xii_open_world","Final Fantasy XII: Open World","RPG","PC","thumbnail","488x256","Assets/Thumbs/final_fantasy_xii_open_world_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0110_hero_final_fantasy_xii_open_world","110","final_fantasy_xii_open_world","Final Fantasy XII: Open World","RPG","PC","hero","1380x280","Assets/Heroes/final_fantasy_xii_open_world_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0111_icon_final_fantasy_xii_trial_mode","111","final_fantasy_xii_trial_mode","Final Fantasy XII: Trial Mode","RPG","PC","icon","256x256","Assets/final_fantasy_xii_trial_mode.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0111_thumb_final_fantasy_xii_trial_mode","111","final_fantasy_xii_trial_mode","Final Fantasy XII: Trial Mode","RPG","PC","thumbnail","488x256","Assets/Thumbs/final_fantasy_xii_trial_mode_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0111_hero_final_fantasy_xii_trial_mode","111","final_fantasy_xii_trial_mode","Final Fantasy XII: Trial Mode","RPG","PC","hero","1380x280","Assets/Heroes/final_fantasy_xii_trial_mode_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0112_icon_final_fantasy_mystic_quest","112","final_fantasy_mystic_quest","Final Fantasy: Mystic Quest","RPG","SNES","icon","256x256","Assets/final_fantasy_mystic_quest.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0112_thumb_final_fantasy_mystic_quest","112","final_fantasy_mystic_quest","Final Fantasy: Mystic Quest","RPG","SNES","thumbnail","488x256","Assets/Thumbs/final_fantasy_mystic_quest_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0112_hero_final_fantasy_mystic_quest","112","final_fantasy_mystic_quest","Final Fantasy: Mystic Quest","RPG","SNES","hero","1380x280","Assets/Heroes/final_fantasy_mystic_quest_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0113_icon_final_fantasy_tactics_advance","113","final_fantasy_tactics_advance","Final Fantasy Tactics Advance","RPG","GBA","icon","256x256","Assets/final_fantasy_tactics_advance.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0113_thumb_final_fantasy_tactics_advance","113","final_fantasy_tactics_advance","Final Fantasy Tactics Advance","RPG","GBA","thumbnail","488x256","Assets/Thumbs/final_fantasy_tactics_advance_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0113_hero_final_fantasy_tactics_advance","113","final_fantasy_tactics_advance","Final Fantasy Tactics Advance","RPG","GBA","hero","1380x280","Assets/Heroes/final_fantasy_tactics_advance_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0114_icon_final_fantasy_tactics_a2_grimoire_of_the_rift","114","final_fantasy_tactics_a2_grimoire_of_the_rift","Final Fantasy Tactics A2: Grimoire of the Rift","RPG","DS","icon","256x256","Assets/final_fantasy_tactics_a2_grimoire_of_the_rift.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0114_thumb_final_fantasy_tactics_a2_grimoire_of_the_rift","114","final_fantasy_tactics_a2_grimoire_of_the_rift","Final Fantasy Tactics A2: Grimoire of the Rift","RPG","DS","thumbnail","488x256","Assets/Thumbs/final_fantasy_tactics_a2_grimoire_of_the_rift_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0114_hero_final_fantasy_tactics_a2_grimoire_of_the_rift","114","final_fantasy_tactics_a2_grimoire_of_the_rift","Final Fantasy Tactics A2: Grimoire of the Rift","RPG","DS","hero","1380x280","Assets/Heroes/final_fantasy_tactics_a2_grimoire_of_the_rift_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0115_icon_final_fantasy_pixel_remaster","115","final_fantasy_pixel_remaster","Final Fantasy Pixel Remaster","RPG","PC","icon","256x256","Assets/final_fantasy_pixel_remaster.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0115_thumb_final_fantasy_pixel_remaster","115","final_fantasy_pixel_remaster","Final Fantasy Pixel Remaster","RPG","PC","thumbnail","488x256","Assets/Thumbs/final_fantasy_pixel_remaster_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0115_hero_final_fantasy_pixel_remaster","115","final_fantasy_pixel_remaster","Final Fantasy Pixel Remaster","RPG","PC","hero","1380x280","Assets/Heroes/final_fantasy_pixel_remaster_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0116_icon_fire_emblem_the_sacred_stones","116","fire_emblem_the_sacred_stones","Fire Emblem: The Sacred Stones","RPG","GBA","icon","256x256","Assets/fire_emblem_the_sacred_stones.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0116_thumb_fire_emblem_the_sacred_stones","116","fire_emblem_the_sacred_stones","Fire Emblem: The Sacred Stones","RPG","GBA","thumbnail","488x256","Assets/Thumbs/fire_emblem_the_sacred_stones_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0116_hero_fire_emblem_the_sacred_stones","116","fire_emblem_the_sacred_stones","Fire Emblem: The Sacred Stones","RPG","GBA","hero","1380x280","Assets/Heroes/fire_emblem_the_sacred_stones_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0117_icon_fnaf_world","117","fnaf_world","FNaF World","Indie","PC","icon","256x256","Assets/fnaf_world.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0117_thumb_fnaf_world","117","fnaf_world","FNaF World","Indie","PC","thumbnail","488x256","Assets/Thumbs/fnaf_world_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0117_hero_fnaf_world","117","fnaf_world","FNaF World","Indie","PC","hero","1380x280","Assets/Heroes/fnaf_world_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0118_icon_freddy_fazbears_pizzeria_simulator","118","freddy_fazbears_pizzeria_simulator","Freddy Fazbear's Pizzeria Simulator","Indie","PC","icon","256x256","Assets/freddy_fazbears_pizzeria_simulator.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0118_thumb_freddy_fazbears_pizzeria_simulator","118","freddy_fazbears_pizzeria_simulator","Freddy Fazbear's Pizzeria Simulator","Indie","PC","thumbnail","488x256","Assets/Thumbs/freddy_fazbears_pizzeria_simulator_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0118_hero_freddy_fazbears_pizzeria_simulator","118","freddy_fazbears_pizzeria_simulator","Freddy Fazbear's Pizzeria Simulator","Indie","PC","hero","1380x280","Assets/Heroes/freddy_fazbears_pizzeria_simulator_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0119_icon_freedom_planet_2","119","freedom_planet_2","Freedom Planet 2","Platformer","PC","icon","256x256","Assets/freedom_planet_2.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0119_thumb_freedom_planet_2","119","freedom_planet_2","Freedom Planet 2","Platformer","PC","thumbnail","488x256","Assets/Thumbs/freedom_planet_2_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0119_hero_freedom_planet_2","119","freedom_planet_2","Freedom Planet 2","Platformer","PC","hero","1380x280","Assets/Heroes/freedom_planet_2_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0120_icon_friday_night_funkin","120","friday_night_funkin","Friday Night Funkin'","Rhythm","PC","icon","256x256","Assets/friday_night_funkin.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
